Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,HelpfulnessRatio,Year,ReviewLength
1143,B69890,A9428,User_1142,5,5,5,2012-12-14,Great,This product is absolutely amazing! Totally worth the price.,Positive,5.0,2012,9
1144,B12011,A2560,User_1143,39,47,5,2016-06-28,Terrible,"It's okay, nothing special. Average product.",Positive,0.83,2016,6
1145,B28894,A3221,User_1144,8,55,3,2016-02-08,Waste of money,Surprisingly good. Better than expected!,Neutral,0.145,2016,5
1146,B63736,A7743,User_1145,4,58,5,2016-05-24,Waste of money,Surprisingly good. Better than expected!,Positive,0.069,2016,5
1147,B95823,A1971,User_1146,2,2,5,2011-12-14,Great,Surprisingly good. Better than expected!,Positive,15.5,2011,5
1148,B30232,A5543,User_1147,19,41,5,2014-03-23,Okay,Great value for money. Works perfectly.,Positive,0.463,2014,6
1149,B19807,A3078,User_1148,10,10,5,2017-05-01,Good product,Great value for money. Works perfectly.,Positive,4.9,2017,6
1150,B71537,A3174,User_1149,10,42,5,2014-03-31,Terrible,Would not recommend. Poor build quality.,Positive,0.238,2014,6
1151,B44737,A5090,User_1150,14,16,5,2014-02-05,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,0.875,2014,8
1152,B54375,A3396,User_1151,31,31,5,2016-08-04,Okay,Fast delivery! Product exceeded my expectations.,Positive,1.0,2016,6
1153,B91691,A6277,User_1152,3,3,5,2017-04-30,Bad quality,Love it! Will buy again for sure.,Positive,9.0,2017,7
1154,B62098,A5055,User_1153,3,3,5,2019-05-16,Good product,Defective out of the box. Waste of money.,Positive,7.0,2019,8
1155,B95175,A7434,User_1154,16,16,5,2010-11-15,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,2.5,2010,9
1156,B20527,A9019,User_1155,16,40,5,2015-10-18,Good product,Customer service was unhelpful. Product is fine though.,Positive,0.4,2015,8
1157,B53065,A3329,User_1156,18,18,2,2012-10-27,Terrible,Defective out of the box. Waste of money.,Negative,1.389,2012,8
1158,B98389,A5402,User_1157,4,4,5,2014-03-22,Love it,Love it! Will buy again for sure.,Positive,10.75,2014,7
1159,B79942,A7786,Anonymous,6,31,5,2012-07-01,Good product,Customer service was unhelpful. Product is fine though.,Positive,0.194,2012,8
1160,B59808,A7146,User_1159,21,21,1,2015-10-17,Love it,Defective out of the box. Waste of money.,Negative,1.952,2015,8
1161,B51505,A8405,User_1160,25,55,5,2014-07-21,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Positive,0.455,2014,8
1162,B92155,A2237,User_1161,5,5,2,2013-12-16,Good product,Great value for money. Works perfectly.,Negative,4.8,2013,6
1163,B73956,A2525,User_1162,9,34,4,2019-03-02,Terrible,Love it! Will buy again for sure.,Positive,0.265,2019,7
1164,B80912,A7600,User_1163,21,21,5,2019-09-25,Great,Fast delivery! Product exceeded my expectations.,Positive,2.095,2019,6
1165,B14705,A9447,User_1164,0,0,2,2013-11-14,Terrible,"It's okay, nothing special. Average product.",Negative,0.0,2013,6
1166,B90931,A5558,User_1165,10,19,5,2015-06-18,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.526,2015,8
1167,B18968,A7046,User_1166,12,21,5,2018-11-21,Great,Great value for money. Works perfectly.,Positive,0.571,2018,6
1168,B40771,A8449,User_1167,7,47,4,2015-05-29,Great,Surprisingly good. Better than expected!,Positive,0.149,2015,5
1169,B92727,A8996,User_1168,39,54,1,2019-12-13,Okay,Great value for money. Works perfectly.,Negative,0.722,2019,6
1170,B99705,A6362,User_1169,3,10,3,2016-10-10,Good product,Customer service was unhelpful. Product is fine though.,Neutral,0.3,2016,8
1171,B47667,A1040,User_1170,12,12,5,2010-01-28,Bad quality,Would not recommend. Poor build quality.,Positive,3.833,2010,6
1172,B39817,A2526,User_1171,30,58,5,2015-08-18,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,0.517,2015,8
1173,B21846,A8511,User_1172,27,41,5,2019-11-22,Great,Surprisingly good. Better than expected!,Positive,0.659,2019,5
1174,B66881,A6869,User_1173,2,2,3,2011-07-24,Love it,Customer service was unhelpful. Product is fine though.,Neutral,5.0,2011,8
1175,B22903,A2037,User_1174,8,8,5,2014-12-07,Bad quality,Love it! Will buy again for sure.,Positive,5.25,2014,7
1176,B93066,A9756,User_1175,0,59,4,2011-11-10,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.0,2011,6
1177,B23173,A7516,User_1176,11,11,5,2012-07-31,Terrible,Great value for money. Works perfectly.,Positive,4.364,2012,6
1178,B68153,A4568,User_1177,22,22,2,2010-11-12,Waste of money,Love it! Will buy again for sure.,Negative,2.091,2010,7
1179,B31805,A8039,User_1178,13,13,5,2015-10-09,Terrible,Surprisingly good. Better than expected!,Positive,2.846,2015,5
1180,B49251,A4470,User_1179,23,32,4,2017-03-20,Terrible,Customer service was unhelpful. Product is fine though.,Positive,0.719,2017,8
1181,B13794,A9105,User_1180,17,17,5,2013-02-24,Waste of money,Would not recommend. Poor build quality.,Positive,2.706,2013,6
1182,B16028,A5399,Anonymous,30,48,4,2012-05-16,Good product,Great value for money. Works perfectly.,Positive,0.625,2012,6
1183,B52516,A6289,User_1182,40,58,5,2011-09-08,Great,Fast delivery! Product exceeded my expectations.,Positive,0.69,2011,6
1184,B17355,A5646,User_1183,40,40,5,2012-02-05,Love it,Would not recommend. Poor build quality.,Positive,1.125,2012,6
1185,B48452,A6533,User_1184,8,8,2,2011-10-07,Terrible,Defective out of the box. Waste of money.,Negative,6.125,2011,8
1186,B56984,A9967,User_1185,22,22,5,2014-01-23,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,1.136,2014,8
1187,B59131,A3139,User_1186,9,9,5,2016-10-01,No Summary,Love it! Will buy again for sure.,Positive,5.333,2016,7
1188,B66450,A8951,User_1187,18,18,1,2018-01-17,Terrible,Great value for money. Works perfectly.,Negative,2.722,2018,6
1189,B29080,A6631,User_1188,4,46,4,2019-03-01,Love it,Great value for money. Works perfectly.,Positive,0.087,2019,6
1190,B42007,A1793,User_1189,4,4,5,2011-04-30,Great,Surprisingly good. Better than expected!,Positive,4.75,2011,5
1191,B79621,A1752,User_1190,40,46,1,2017-05-31,Terrible,Fast delivery! Product exceeded my expectations.,Negative,0.87,2017,6
1192,B64008,A2631,Anonymous,10,51,5,2012-08-01,Terrible,"It's okay, nothing special. Average product.",Positive,0.196,2012,6
1193,B84177,A8529,User_1192,22,22,4,2014-08-26,Good product,Defective out of the box. Waste of money.,Positive,1.455,2014,8
1194,B99364,A1266,User_1193,29,29,5,2019-02-05,Waste of money,Would not recommend. Poor build quality.,Positive,1.69,2019,6
1195,B33600,A3035,User_1194,24,24,1,2013-09-14,Okay,Terrible quality. Broke after one day. Very disappointed.,Negative,1.542,2013,8
1196,B32280,A3588,User_1195,26,27,5,2018-01-29,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,0.963,2018,8
1197,B32946,A8230,User_1196,33,33,5,2011-04-10,Bad quality,Great value for money. Works perfectly.,Positive,1.0,2011,6
1198,B20350,A8479,User_1197,14,44,5,2015-05-27,Great,Surprisingly good. Better than expected!,Positive,0.318,2015,5
1199,B89887,A1011,User_1198,31,55,5,2017-07-28,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,0.564,2017,9
1200,B60140,A8009,User_1199,20,47,2,2015-05-16,Love it,Great value for money. Works perfectly.,Negative,0.426,2015,6
1201,B91226,A4314,User_1200,45,46,5,2015-05-17,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.978,2015,8
1202,B99539,A3161,User_1201,4,24,1,2012-05-13,Terrible,Terrible quality. Broke after one day. Very disappointed.,Negative,0.167,2012,8
1203,B41566,A5945,User_1202,5,9,1,2016-08-16,Terrible,Defective out of the box. Waste of money.,Negative,0.556,2016,8
1204,B75230,A3604,User_1203,13,13,4,2011-10-23,Okay,Love it! Will buy again for sure.,Positive,2.846,2011,7
1205,B86435,A5489,User_1204,21,41,4,2017-04-05,Love it,This product is absolutely amazing! Totally worth the price.,Positive,0.512,2017,9
1206,B28758,A2529,User_1205,17,56,5,2019-05-07,Waste of money,Great value for money. Works perfectly.,Positive,0.304,2019,6
1207,B40433,A6905,User_1206,13,45,5,2014-08-11,Love it,Defective out of the box. Waste of money.,Positive,0.289,2014,8
1208,B70443,A5102,User_1207,9,57,4,2010-04-02,Terrible,Surprisingly good. Better than expected!,Positive,0.158,2010,5
1209,B93611,A2350,User_1208,29,29,3,2012-09-25,Waste of money,Defective out of the box. Waste of money.,Neutral,1.552,2012,8
1210,B43289,A7092,User_1209,12,54,5,2010-06-26,Love it,Great value for money. Works perfectly.,Positive,0.222,2010,6
1211,B70236,A3711,User_1210,30,40,4,2011-06-08,Love it,Customer service was unhelpful. Product is fine though.,Positive,0.75,2011,8
1212,B43466,A1848,User_1211,24,24,4,2016-06-07,Waste of money,"It's okay, nothing special. Average product.",Positive,1.208,2016,6
1213,B97404,A7493,User_1212,2,13,2,2016-08-23,Terrible,Great value for money. Works perfectly.,Negative,0.154,2016,6
1214,B11231,A6005,User_1213,29,34,5,2011-10-22,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.853,2011,6
1215,B70981,A4836,User_1214,5,51,5,2011-07-06,Waste of money,Terrible quality. Broke after one day. Very disappointed.,Positive,0.098,2011,8
1216,B47700,A8032,User_1215,28,47,3,2017-01-22,Good product,This product is absolutely amazing! Totally worth the price.,Neutral,0.596,2017,9
1217,B98815,A2494,User_1216,7,33,1,2015-10-01,Good product,This product is absolutely amazing! Totally worth the price.,Negative,0.212,2015,9
1218,B81643,A2559,User_1217,9,9,5,2010-06-10,Terrible,Love it! Will buy again for sure.,Positive,4.778,2010,7
1219,B30706,A1017,User_1218,34,34,5,2019-12-28,Waste of money,"It's okay, nothing special. Average product.",Positive,1.294,2019,6
1220,B19681,A4496,User_1219,10,10,3,2016-06-02,Good product,Fast delivery! Product exceeded my expectations.,Neutral,4.2,2016,6
1221,B67898,A8812,User_1220,10,10,5,2011-08-25,Waste of money,Terrible quality. Broke after one day. Very disappointed.,Positive,4.3,2011,8
1222,B55293,A2276,User_1221,20,20,2,2010-08-18,Love it,This product is absolutely amazing! Totally worth the price.,Negative,1.6,2010,9
1223,B87014,A3174,User_1222,16,20,4,2011-11-13,Terrible,Fast delivery! Product exceeded my expectations.,Positive,0.8,2011,6
1224,B49210,A4705,User_1223,21,21,5,2012-11-23,Good product,Defective out of the box. Waste of money.,Positive,2.238,2012,8
1225,B93746,A9510,User_1224,10,44,4,2012-01-08,Bad quality,Love it! Will buy again for sure.,Positive,0.227,2012,7
1226,B65615,A8291,User_1225,6,6,5,2015-10-18,Love it,Great value for money. Works perfectly.,Positive,2.0,2015,6
1227,B42780,A1152,User_1226,49,54,4,2014-07-19,Bad quality,Great value for money. Works perfectly.,Positive,0.907,2014,6
1228,B69878,A1132,User_1227,10,16,3,2016-09-20,Bad quality,Customer service was unhelpful. Product is fine though.,Neutral,0.625,2016,8
1229,B49599,A6629,User_1228,1,1,5,2016-04-27,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,30.0,2016,8
1230,B36111,A2975,User_1229,11,11,4,2017-02-24,Great,Fast delivery! Product exceeded my expectations.,Positive,2.455,2017,6
1231,B60422,A7919,User_1230,43,56,5,2010-03-18,Terrible,Would not recommend. Poor build quality.,Positive,0.768,2010,6
1232,B73335,A3165,User_1231,5,41,3,2019-11-08,Good product,This product is absolutely amazing! Totally worth the price.,Neutral,0.122,2019,9
1233,B23979,A8826,User_1232,17,17,3,2018-01-26,Good product,Surprisingly good. Better than expected!,Neutral,2.353,2018,5
1234,B41091,A2160,Anonymous,15,53,1,2018-03-01,Good product,Surprisingly good. Better than expected!,Negative,0.283,2018,5
1235,B59986,A4751,User_1234,3,58,5,2017-06-03,Waste of money,Great value for money. Works perfectly.,Positive,0.052,2017,6
1236,B84963,A7276,User_1235,10,10,4,2019-03-19,Love it,Would not recommend. Poor build quality.,Positive,3.4,2019,6
1237,B57049,A2463,User_1236,15,15,5,2013-03-07,Good product,Surprisingly good. Better than expected!,Positive,3.133,2013,5
1238,B85341,A2678,User_1237,25,48,4,2010-12-18,Love it,"It's okay, nothing special. Average product.",Positive,0.521,2010,6
1239,B48780,A2690,User_1238,11,50,5,2012-06-06,Terrible,"It's okay, nothing special. Average product.",Positive,0.22,2012,6
1240,B48696,A6133,User_1239,10,17,3,2015-01-14,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Neutral,0.588,2015,8
1241,B12875,A7022,User_1240,34,34,5,2016-10-20,Good product,Would not recommend. Poor build quality.,Positive,1.059,2016,6
1242,B96275,A5902,User_1241,24,52,5,2015-04-15,Terrible,"It's okay, nothing special. Average product.",Positive,0.462,2015,6
1243,B61879,A3246,User_1242,17,58,5,2019-09-23,Good product,"It's okay, nothing special. Average product.",Positive,0.293,2019,6
1244,B45976,A7270,User_1243,18,25,5,2015-05-27,Great,Great value for money. Works perfectly.,Positive,0.72,2015,6
1245,B11061,A3181,User_1244,15,15,5,2011-11-30,Okay,Surprisingly good. Better than expected!,Positive,1.467,2011,5
1246,B84177,A3340,Anonymous,5,5,5,2012-06-17,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,7.4,2012,8
1247,B99889,A2120,User_1246,17,56,2,2019-04-25,Good product,Fast delivery! Product exceeded my expectations.,Negative,0.304,2019,6
1248,B16428,A9691,User_1247,25,43,1,2014-08-10,Okay,Defective out of the box. Waste of money.,Negative,0.581,2014,8
1249,B89482,A1138,User_1248,5,42,5,2016-09-27,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,0.119,2016,9
1250,B75107,A3688,User_1249,3,46,5,2011-08-08,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,0.065,2011,9
1251,B47512,A8210,User_1250,43,46,5,2018-11-29,Good product,Love it! Will buy again for sure.,Positive,0.935,2018,7
1252,B40162,A6753,User_1251,28,47,4,2016-07-14,Waste of money,Defective out of the box. Waste of money.,Positive,0.596,2016,8
1253,B89569,A4490,Anonymous,33,41,2,2019-03-15,Great,Defective out of the box. Waste of money.,Negative,0.805,2019,8
1254,B56179,A3480,User_1253,11,11,2,2018-08-10,Good product,This product is absolutely amazing! Totally worth the price.,Negative,1.455,2018,9
1255,B38705,A7745,User_1254,42,59,5,2012-01-15,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,0.712,2012,9
1256,B93442,A8248,User_1255,12,12,4,2016-12-27,Great,Fast delivery! Product exceeded my expectations.,Positive,3.5,2016,6
1257,B34920,A4559,User_1256,3,3,3,2017-05-25,Okay,Would not recommend. Poor build quality.,Neutral,5.0,2017,6
1258,B91381,A2420,User_1257,1,38,4,2015-09-24,No Summary,Would not recommend. Poor build quality.,Positive,0.026,2015,6
1259,B42850,A2646,User_1258,33,53,1,2012-12-19,Love it,Fast delivery! Product exceeded my expectations.,Negative,0.623,2012,6
1260,B98835,A3293,User_1259,1,1,5,2011-11-18,Great,Surprisingly good. Better than expected!,Positive,7.0,2011,5
1261,B96400,A3017,User_1260,12,25,3,2018-02-14,Love it,Defective out of the box. Waste of money.,Neutral,0.48,2018,8
1262,B99241,A7291,User_1261,41,58,5,2017-09-09,Love it,Customer service was unhelpful. Product is fine though.,Positive,0.707,2017,8
1263,B27927,A6759,User_1262,7,26,4,2013-11-04,Terrible,Defective out of the box. Waste of money.,Positive,0.269,2013,8
1264,B92345,A8035,User_1263,26,26,4,2015-02-01,Okay,Love it! Will buy again for sure.,Positive,1.115,2015,7
1265,B22735,A6152,User_1264,14,14,1,2016-09-09,Terrible,This product is absolutely amazing! Totally worth the price.,Negative,2.214,2016,9
1266,B92242,A3290,User_1265,7,7,1,2016-08-16,Good product,Defective out of the box. Waste of money.,Negative,5.0,2016,8
1267,B94717,A5059,User_1266,6,6,4,2010-10-09,Great,This product is absolutely amazing! Totally worth the price.,Positive,7.667,2010,9
1268,B15167,A5537,User_1267,29,46,4,2012-07-30,Love it,Defective out of the box. Waste of money.,Positive,0.63,2012,8
1269,B50492,A2380,User_1268,0,54,5,2014-03-30,Terrible,Love it! Will buy again for sure.,Positive,0.0,2014,7
1270,B67779,A5065,User_1269,42,45,3,2014-04-28,Terrible,Surprisingly good. Better than expected!,Neutral,0.933,2014,5
1271,B14373,A5668,User_1270,38,39,5,2011-06-26,Terrible,Customer service was unhelpful. Product is fine though.,Positive,0.974,2011,8
1272,B85965,A1439,User_1271,16,59,5,2011-03-21,Great,"It's okay, nothing special. Average product.",Positive,0.271,2011,6
1273,B57823,A5942,User_1272,11,11,5,2010-03-09,Okay,Fast delivery! Product exceeded my expectations.,Positive,1.727,2010,6
1274,B27224,A4366,User_1273,12,12,1,2012-04-08,Bad quality,Fast delivery! Product exceeded my expectations.,Negative,1.917,2012,6
1275,B21813,A9482,User_1274,42,42,4,2015-11-12,Terrible,Customer service was unhelpful. Product is fine though.,Positive,1.167,2015,8
1276,B48680,A9348,User_1275,16,16,2,2019-08-22,Great,Defective out of the box. Waste of money.,Negative,1.312,2019,8
1277,B52823,A4090,User_1276,16,16,3,2015-08-28,Love it,"It's okay, nothing special. Average product.",Neutral,1.75,2015,6
1278,B64460,A7418,User_1277,21,55,5,2017-09-04,Good product,Love it! Will buy again for sure.,Positive,0.382,2017,7
1279,B33021,A5842,User_1278,35,35,2,2014-09-16,Bad quality,Would not recommend. Poor build quality.,Negative,1.229,2014,6
1280,B36318,A1894,User_1279,8,20,4,2019-04-09,Waste of money,Defective out of the box. Waste of money.,Positive,0.4,2019,8
1281,B27322,A4921,User_1280,7,7,5,2011-09-05,Bad quality,Surprisingly good. Better than expected!,Positive,5.143,2011,5
1282,B80701,A9108,User_1281,4,4,5,2016-10-16,Bad quality,This product is absolutely amazing! Totally worth the price.,Positive,2.25,2016,9
1283,B57953,A7322,User_1282,25,25,5,2011-01-30,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,1.4,2011,8
1284,B79579,A2847,User_1283,15,15,1,2011-12-28,Waste of money,Defective out of the box. Waste of money.,Negative,2.4,2011,8
1285,B75771,A4949,User_1284,27,35,4,2015-05-04,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.771,2015,8
